index,Location_id,address_1,address_2,city,state,zip,county,location_source_value,latitude,longitude,address_type,state_abbr,flag,geometry,ZCTA5CE20,NAMELSAD_COUNTY_20,county_match
8998,23758,Po Box 987,,Kanab,Utah,84741,Kane County,"PO BOX 987, KANAB, UT 84741",37.04713099985893,-112.5265530001589,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-112.5265530001589 37.04713099985893),84741,Kane County,1
8999,23761,Po Box 231,,Vernal,Utah,84078,Uintah County,"PO BOX 231, VERNAL, UT 84078",40.4554859998636,-109.53620099955388,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-109.5362009995539 40.4554859998636),84078,Uintah County,1
9001,23762,Po Box 357,,Grantsville,Utah,84029,Tooele County,"PO BOX 357, GRANTSVILLE, UT 84029",40.59536100031507,-112.46720700016446,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-112.4672070001645 40.59536100031507),84029,Tooele County,1
9003,23765,Po Box 490,,Parowan,Utah,84761,Iron County,"PO BOX 490, PAROWAN, UT 84761",37.84091699972296,-112.83015200029054,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-112.8301520002905 37.84091699972296),84761,Iron County,1
9004,23766,Po Box 686,,Tooele,Utah,84074,Tooele County,"PO BOX 686, TOOELE, UT 84074",40.53047599994891,-112.29192199965868,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-112.2919219996587 40.53047599994891),84074,Tooele County,1
9005,23773,Po Box 265,,Sunnyside,Utah,84539,Carbon County,"PO BOX 265, SUNNYSIDE, UT 84539",39.55135900004356,-110.38588000029284,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-110.3858800002928 39.55135900004356),84539,Carbon County,1
9009,23788,Po Box 610,,Panguitch,Utah,84759,Garfield County,"PO BOX 610, PANGUITCH, UT 84759",37.82331099968281,-112.43578200014812,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-112.4357820001481 37.82331099968281),84759,Garfield County,1
9010,23792,Po Box 1639,,Vernal,Utah,84078,Uintah County,"PO BOX 1639, VERNAL, UT 84078",40.4554859998636,-109.53620099955388,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-109.5362009995539 40.4554859998636),84078,Uintah County,1
9012,23795,Po Box 750097,,Torrey,Utah,84775,Wayne County,"PO BOX 750097, TORREY, UT 84775",38.30235000030366,-111.425597000211,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-111.425597000211 38.30235000030366),84775,Wayne County,1
9014,23797,Po Box 18127,,Salt Lake Cty,Utah,84118,Salt Lake County,"PO BOX 18127, SALT LAKE CTY, UT 84118",40.66013499982778,-112.00054299972923,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-112.0005429997292 40.66013499982778),84118,Salt Lake County,1
9015,23801,Po Box 16411,,Salt Lake Cty,Utah,84116,Salt Lake County,"PO BOX 16411, SALT LAKE CTY, UT 84116",40.7804699996842,-111.9419869997552,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-111.9419869997552 40.7804699996842),84116,Salt Lake County,1
9018,23816,Po Box 682,,Roy,Utah,84067,Weber County,"PO BOX 682, ROY, UT 84067",41.176036000163975,-112.02931099962916,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-112.0293109996292 41.17603600016398),84067,Weber County,1
9022,23830,Po Box 21471,,Salt Lake City,Utah,84121,Salt Lake County,"PO BOX 21471, SALT LAKE CITY, UT 84121",40.62529899975668,-111.83173300009588,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-111.8317330000959 40.62529899975668),84121,Salt Lake County,1
9023,23831,Po Box 550,,Huntington,Utah,84528,Emery County,"PO BOX 550, HUNTINGTON, UT 84528",39.32837899989199,-110.9637480002414,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-110.9637480002414 39.32837899989199),84528,Emery County,1
9026,23837,Po Box 1164,,Delta,Utah,84624,Millard County,"PO BOX 1164, DELTA, UT 84624",39.35227400015789,-112.57682300013931,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-112.5768230001393 39.35227400015789),84624,Millard County,1
9027,23838,Po Box 791,,Price,Utah,84501,Carbon County,"PO BOX 791, PRICE, UT 84501",39.59941600029802,-110.8056409996202,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-110.8056409996202 39.59941600029802),84501,Carbon County,1
9029,23839,Po Box 8,,Kayenta,Arizona,86033,Navajo County,"PO BOX 8, KAYENTA, AZ 86033",36.71073199977063,-110.24895000006218,PO Box,AZ,FAILED DUE TO PO BOX ADDRESS,POINT (-110.2489500000622 36.71073199977063),86033,Navajo County,1
9030,23841,Po Box 225,,Moab,Utah,84532,Grand County,"PO BOX 225, MOAB, UT 84532",38.57046999990601,-109.55040099982996,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-109.55040099983 38.57046999990601),84532,Grand County,1
9032,23844,Po Box 1824,,Roosevelt,Utah,84066,Duchesne County,"PO BOX 1824, ROOSEVELT, UT 84066",40.30227599987133,-109.98712099965714,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-109.9871209996571 40.30227599987133),84066,Duchesne County,1
9034,23849,Po Box 175,,Tooele,Utah,84074,Tooele County,"PO BOX 175, TOOELE, UT 84074",40.53047599994891,-112.29192199965868,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-112.2919219996587 40.53047599994891),84074,Tooele County,1
9035,23850,Po Box 698,,Centerville,Utah,84014,Davis County,"PO BOX 698, CENTERVILLE, UT 84014",40.92118099997267,-111.88049199963244,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-111.8804919996324 40.92118099997267),84014,Davis County,1
9038,23867,"348 Alford Ct, N",,Salt Lake,Utah,84054,Davis County,"348 ALFORD CT, N SALT LAKE, UT 84054",40.84822300014592,-111.93720999982276,Street Address,UT,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-111.9372099998228 40.84822300014592),84054,Davis County,1
9041,23877,Po Box 1184,,Layton,Utah,84041,Davis County,"PO BOX 1184, LAYTON, UT 84041",41.08342699973217,-111.9733570004183,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-111.9733570004183 41.08342699973217),84041,Davis County,1
9042,23879,"410 N Main St, N",,Salt Lake,Utah,84054,Davis County,"410 N MAIN ST, N SALT LAKE, UT 84054",40.85026000010839,-111.91178699995244,Street Address,UT,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-111.9117869999524 40.85026000010839),84054,Davis County,1
9045,23900,Po Box 577,,Tooele,Utah,84074,Tooele County,"PO BOX 577, TOOELE, UT 84074",40.53047599994891,-112.29192199965868,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-112.2919219996587 40.53047599994891),84074,Tooele County,1
9048,23908,Po Box 762,,Montezuma Crk,Utah,84534,San Juan County,"PO BOX 762, MONTEZUMA CRK, UT 84534",37.2446449997491,-109.31795299979326,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-109.3179529997933 37.2446449997491),84534,San Juan County,1
9049,23913,Po Box 1349,,Riverton,Utah,84065,Salt Lake County,"PO BOX 1349, RIVERTON, UT 84065",40.51856400016543,-111.953308000157,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-111.953308000157 40.51856400016543),84065,Salt Lake County,1
9051,23915,Po Box 18306,,Kearns,Utah,84118,Salt Lake County,"PO BOX 18306, KEARNS, UT 84118",40.66013499982778,-112.00054299972923,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-112.0005429997292 40.66013499982778),84118,Salt Lake County,1
9053,23940,Po Box 83,,Montezuma Crk,Utah,84534,San Juan County,"PO BOX 83, MONTEZUMA CRK, UT 84534",37.2446449997491,-109.31795299979326,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-109.3179529997933 37.2446449997491),84534,San Juan County,1
9054,23951,Po Box 11,,Castle Dale,Utah,84513,Emery County,"PO BOX 11, CASTLE DALE, UT 84513",39.21088999980768,-111.01932200040896,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-111.019322000409 39.21088999980768),84513,Emery County,1
9056,23955,Po Box 412,,Blanding,Utah,84511,San Juan County,"PO BOX 412, BLANDING, UT 84511",37.62553599992098,-109.4814309996504,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-109.4814309996504 37.62553599992098),84511,San Juan County,1
9058,23959,Po Box 97,,Heber City,Utah,84032,Wasatch County,"PO BOX 97, HEBER CITY, UT 84032",40.51004999997896,-111.4153820001971,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-111.4153820001971 40.51004999997896),84032,Wasatch County,1
9059,23962,Po Box 850,,Kaysville,Utah,84037,Davis County,"PO BOX 850, KAYSVILLE, UT 84037",41.03307000023683,-111.93944900036276,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-111.9394490003628 41.03307000023683),84037,Davis County,1
9063,23966,Po Box 795,,Price,Utah,84501,Carbon County,"PO BOX 795, PRICE, UT 84501",39.59941600029802,-110.8056409996202,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-110.8056409996202 39.59941600029802),84501,Carbon County,1
9066,23975,Po Box 388,,Palisade,Colorado,81526,Mesa County,"PO BOX 388, PALISADE, CO 81526",39.107450999786536,-108.35576700040788,PO Box,CO,FAILED DUE TO PO BOX ADDRESS,POINT (-108.3557670004079 39.10745099978654),81526,Mesa County,1
9068,23983,Po Box 135,,Prineville,Oregon,97754,Crook County,"PO BOX 135, PRINEVILLE, OR 97754",44.30391499991032,-120.84609000037632,PO Box,OR,FAILED DUE TO PO BOX ADDRESS,POINT (-120.8460900003763 44.30391499991032),97754,Crook County,1
9073,24002,Po Box 95,,Laurel,Montana,59044,Yellowstone County,"PO BOX 95, LAUREL, MT 59044",45.6701939997492,-108.77621700037164,PO Box,MT,FAILED DUE TO PO BOX ADDRESS,POINT (-108.7762170003716 45.6701939997492),59044,Yellowstone County,1
9075,24007,Po Box 1434,,Wellington,Colorado,80549,Larimer County,"PO BOX 1434, WELLINGTON, CO 80549",40.71256499995482,-105.01386600042164,PO Box,CO,FAILED DUE TO PO BOX ADDRESS,POINT (-105.0138660004216 40.71256499995482),80549,Larimer County,1
9081,24061,Po Box 1507,,Hawthorne,Nevada,89415,Mineral County,"PO BOX 1507, HAWTHORNE, NV 89415",38.64936400003324,-118.7583870002648,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-118.7583870002648 38.64936400003324),89415,Mineral County,1
9085,24079,"4028 W La Madre Way, N",,Las Vegas,Nevada,89031,Clark County,"4028 W LA MADRE WAY, N LAS VEGAS, NV 89031",36.25053999975654,-115.19438700015009,Street Address,NV,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-115.1943870001501 36.25053999975654),89031,Clark County,1
9088,24088,Po Box 1207,,Hawthorne,Nevada,89415,Mineral County,"PO BOX 1207, HAWTHORNE, NV 89415",38.64936400003324,-118.7583870002648,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-118.7583870002648 38.64936400003324),89415,Mineral County,1
9089,24089,Po Box 41,,Caliente,Nevada,89008,Lincoln County,"PO BOX 41, CALIENTE, NV 89008",37.614733999717366,-114.51563199991102,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-114.515631999911 37.61473399971737),89008,Lincoln County,1
9090,24092,Po Box 2230,,Pine,Arizona,85544,Gila County,"PO BOX 2230, PINE, AZ 85544",34.40659100027262,-111.50180100042289,PO Box,AZ,FAILED DUE TO PO BOX ADDRESS,POINT (-111.5018010004229 34.40659100027262),85544,Gila County,1
9095,24113,WORD OF LIFE CHRISTIAN CENTER 3520,, LAS VEGAS,Nevada,89129,Clark County,"WORD OF LIFE CHRISTIAN CENTER 3520, LAS VEGAS, NV 89129",36.22543799998604,-115.30234799974106,,NV,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-115.3023479997411 36.22543799998604),89129,Clark County,1
9097,24116,Po Box 6,,Verdi,Nevada,89439,Washoe County,"PO BOX 6, VERDI, NV 89439",39.52029599970659,-119.98233900030606,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-119.9823390003061 39.52029599970659),89439,Washoe County,1
9098,24119,Po Box 758,,Lovelock,Nevada,89419,Pershing County,"PO BOX 758, LOVELOCK, NV 89419",40.19849099980937,-118.44586100008208,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-118.4458610000821 40.19849099980937),89419,Pershing County,1
9100,24121,Po Box 151869,,Ely,Nevada,89315,White Pine County,"PO BOX 151869, ELY, NV 89315",39.24704999981392,-114.89484199987766,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-114.8948419998777 39.24704999981392),89315,White Pine County,1
9102,24122,Po Box 1694,,Tonopah,Nevada,89049,Nye County,"PO BOX 1694, TONOPAH, NV 89049",38.06618099980504,-117.22850100019078,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-117.2285010001908 38.06618099980504),89049,Nye County,1
9103,24125,Po Box 6598,,Stateline,Nevada,89449,Douglas County,"PO BOX 6598, STATELINE, NV 89449",38.971529999719976,-119.92903899994027,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-119.9290389999403 38.97152999971998),89449,Douglas County,1
9105,24130,"2600 Clayton St, N",,Las Vegas,Nevada,89032,Clark County,"2600 CLAYTON ST, N LAS VEGAS, NV 89032",36.20719000032689,-115.16987700032384,Street Address,NV,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-115.1698770003238 36.20719000032689),89032,Clark County,1
9114,24169,Po Box 60090,,Reno,Nevada,89506,Washoe County,"PO BOX 60090, RENO, NV 89506",39.629029000215816,-119.8756759998253,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-119.8756759998253 39.62902900021582),89506,Washoe County,1
9117,24179,"3329 Coleman St, N",,Las Vegas,Nevada,89032,Clark County,"3329 COLEMAN ST, N LAS VEGAS, NV 89032",36.22060799975974,-115.17502499997704,Street Address,NV,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-115.175024999977 36.22060799975974),89032,Clark County,1
9123,24196,Po Box 600,,Indian Spgs,Nevada,89018,Clark County,"PO BOX 600, INDIAN SPGS, NV 89018",36.57551599996352,-115.66966599956856,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-115.6696659995686 36.57551599996352),89018,Clark County,1
9126,24224,2570 103-104 Dunevi,,Las Vegas,Nevada,89102,Clark County,"2570 103-104 DUNEVI, LAS VEGAS, NV 89102",36.13716499986704,-115.2016320000531,Street Address,NV,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-115.2016320000531 36.13716499986704),89102,Clark County,1
9128,24236,Po Box 301,,Jackpot,Nevada,89825,Elko County,"PO BOX 301, JACKPOT, NV 89825",41.979706000307175,-114.671509000213,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-114.671509000213 41.97970600030717),89825,Elko County,1
9129,24240,Po Box 56,,Orovada,Nevada,89425,Humboldt County,"PO BOX 56, OROVADA, NV 89425",41.698854999911084,-118.13356800042618,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-118.1335680004262 41.69885499991108),89425,Humboldt County,1
9134,24257,Po Box 343,,Zephyr Cove,Nevada,89448,Douglas County,"PO BOX 343, ZEPHYR COVE, NV 89448",38.98773300016754,-119.94394200019818,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-119.9439420001982 38.98773300016754),89448,Douglas County,1
9135,24258,Po Box 1770,,Round Mtn,Nevada,89045,Nye County,"PO BOX 1770, ROUND MTN, NV 89045",38.74904999970103,-117.15566600029793,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-117.1556660002979 38.74904999970103),89045,Nye County,1
9138,24261,Po Box 455,,Mcdermitt,Nevada,89421,Malheur County,"PO BOX 455, MCDERMITT, NV 89421",42.24545099985495,-117.78084199961364,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-117.7808419996136 42.24545099985495),89421,Malheur County,1
9141,24274,Po Box 1499,,Fernley,Nevada,89408,Lyon County,"PO BOX 1499, FERNLEY, NV 89408",39.60186899989901,-119.24536500037686,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-119.2453650003769 39.60186899989901),89408,Lyon County,1
9142,24289,Po Box 608,,Jackpot,Nevada,89825,Elko County,"PO BOX 608, JACKPOT, NV 89825",41.979706000307175,-114.671509000213,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-114.671509000213 41.97970600030717),89825,Elko County,1
9144,24298,Po Box 93,,Winnemucca,Nevada,89446,Humboldt County,"PO BOX 93, WINNEMUCCA, NV 89446",40.973180999963496,-117.73531099993085,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-117.7353109999308 40.9731809999635),89446,Humboldt County,1
9145,24303,Po Box 1392,,Winnemucca,Nevada,89446,Humboldt County,"PO BOX 1392, WINNEMUCCA, NV 89446",40.973180999963496,-117.73531099993085,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-117.7353109999308 40.9731809999635),89446,Humboldt County,1
9146,24309,"2626 N Martin L King Blvd, N",,Las Vegas,Nevada,89032,Clark County,"2626 N MARTIN L KING BLVD, N LAS VEGAS, NV 89032",36.20748099985243,-115.16082600042418,Street Address,NV,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-115.1608260004242 36.20748099985243),89032,Clark County,1
9151,24325,"2624 Clayton St, N",,Las Vegas,Nevada,89032,Clark County,"2624 CLAYTON ST, N LAS VEGAS, NV 89032",36.20791299989508,-115.16991599978358,Street Address,NV,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-115.1699159997836 36.20791299989508),89032,Clark County,1
9154,24339,Po Box 924,,Silver Spgs,Nevada,89429,Lyon County,"PO BOX 924, SILVER SPGS, NV 89429",39.40987500033519,-119.21930399992378,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-119.2193039999238 39.40987500033519),89429,Lyon County,1
9157,24343,Po Box 151466,,Ely,Nevada,89315,White Pine County,"PO BOX 151466, ELY, NV 89315",39.24704999981392,-114.89484199987766,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-114.8948419998777 39.24704999981392),89315,White Pine County,1
9168,24379,Po Box 19505,,Reno,Nevada,89511,Washoe County,"PO BOX 19505, RENO, NV 89511",39.45676700029433,-119.77107199995952,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-119.7710719999595 39.45676700029433),89511,Washoe County,1
9174,24395,Po Box 592,,Alamo,Nevada,89001,Lincoln County,"PO BOX 592, ALAMO, NV 89001",37.364296000117285,-115.168698000141,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-115.168698000141 37.36429600011729),89001,Lincoln County,1
9181,24420,Po Box 445,,Mcdermitt,Nevada,89421,Malheur County,"PO BOX 445, MCDERMITT, NV 89421",42.24545099985495,-117.78084199961364,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-117.7808419996136 42.24545099985495),89421,Malheur County,1
9183,24424,Po Box 2420,,Dayton,Nevada,89403,Lyon County,"PO BOX 2420, DAYTON, NV 89403",39.269901000033485,-119.57988099963843,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-119.5798809996384 39.26990100003349),89403,Lyon County,1
9185,24425,"2384 Monterey Pine Dr, N",,Las Vegas,Nevada,89156,Clark County,"2384 MONTEREY PINE DR, N LAS VEGAS, NV 89156",36.20231400033288,-115.02839699994144,Street Address,NV,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-115.0283969999414 36.20231400033288),89156,Clark County,1
9190,24451,"5141 Tonga St, N",,Las Vegas,Nevada,89032,Clark County,"5141 TONGA ST, N LAS VEGAS, NV 89032",36.253301999870445,-115.17941299974709,Street Address,NV,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-115.1794129997471 36.25330199987044),89032,Clark County,1
9191,24458,"2209 Coral Mist Pl, N",,Las Vegas,Nevada,89084,Clark County,"2209 CORAL MIST PL, N LAS VEGAS, NV 89084",36.29016299997311,-115.17372299977056,Street Address,NV,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-115.1737229997706 36.29016299997311),89084,Clark County,1
9193,24462,"2720 W San Miguel Ave, N",,Las Vegas,Nevada,89032,Clark County,"2720 W SAN MIGUEL AVE, N LAS VEGAS, NV 89032",36.235677999717,-115.1790610002929,Street Address,NV,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-115.1790610002929 36.235677999717),89032,Clark County,1
9194,24464,"1602 Woodward Heights Way, N",,Las Vegas,Nevada,89032,Clark County,"1602 WOODWARD HEIGHTS WAY, N LAS VEGAS, NV 89032",36.22435699990834,-115.16319099956428,Street Address,NV,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-115.1631909995643 36.22435699990834),89032,Clark County,1
9195,24467,Po Box 2126,,Hawthorne,Nevada,89415,Mineral County,"PO BOX 2126, HAWTHORNE, NV 89415",38.64936400003324,-118.7583870002648,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-118.7583870002648 38.64936400003324),89415,Mineral County,1
9196,24468,117 N 4Th St,PMB 506,Las Vegas,Nevada,89101,Clark County,"117 N 4TH ST PMB 506, LAS VEGAS, NV 89101",36.17039800008358,-115.14141700039548,Street Address,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-115.1414170003955 36.17039800008358),89101,Clark County,1
9198,24483,Po Box 837,,Lovelock,Nevada,89419,Pershing County,"PO BOX 837, LOVELOCK, NV 89419",40.19849099980937,-118.44586100008208,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-118.4458610000821 40.19849099980937),89419,Pershing County,1
9201,24494,Po Box 1941,,Prineville,Oregon,97754,Crook County,"PO BOX 1941, PRINEVILLE, OR 97754",44.30391499991032,-120.84609000037632,PO Box,OR,FAILED DUE TO PO BOX ADDRESS,POINT (-120.8460900003763 44.30391499991032),97754,Crook County,1
9204,24504,Po Box 190,,Moorcroft,Wyoming,82721,Crook County,"PO BOX 190, MOORCROFT, WY 82721",44.356481000198,-104.80987599976514,PO Box,WY,FAILED DUE TO PO BOX ADDRESS,POINT (-104.8098759997651 44.356481000198),82721,Crook County,1
9205,24505,Po Box 4248,,Whitefish,Montana,59937,Flathead County,"PO BOX 4248, WHITEFISH, MT 59937",48.40630999988053,-114.33541700021026,PO Box,MT,FAILED DUE TO PO BOX ADDRESS,POINT (-114.3354170002103 48.40630999988053),59937,Flathead County,1
9206,24510,Po Box 97,,Yoder,Colorado,80864,El Paso County,"PO BOX 97, YODER, CO 80864",38.824114000280986,-104.1976179997122,PO Box,CO,FAILED DUE TO PO BOX ADDRESS,POINT (-104.1976179997122 38.82411400028099),80864,El Paso County,1
9207,24511,Po Box 380,,Gila Bend,Arizona,85337,Maricopa County,"PO BOX 380, GILA BEND, AZ 85337",32.86722099987988,-112.7841839998664,PO Box,AZ,FAILED DUE TO PO BOX ADDRESS,POINT (-112.7841839998664 32.86722099987988),85337,Maricopa County,1
9208,24512,Po Box 489,,Sweet Home,Oregon,97386,Linn County,"PO BOX 489, SWEET HOME, OR 97386",44.395768999686354,-122.73419200032455,PO Box,OR,FAILED DUE TO PO BOX ADDRESS,POINT (-122.7341920003246 44.39576899968635),97386,Linn County,1
9210,24516,Po Box 506,,Drain,Oregon,97435,Douglas County,"PO BOX 506, DRAIN, OR 97435",43.660168999940105,-123.31546499967888,PO Box,OR,FAILED DUE TO PO BOX ADDRESS,POINT (-123.3154649996789 43.6601689999401),97435,Douglas County,1
9211,24522,Po Box 230,,Vanderwagen,New Mexico,87326,McKinley County,"PO BOX 230, VANDERWAGEN, NM 87326",35.285890999660346,-108.75590600016956,PO Box,NM,FAILED DUE TO PO BOX ADDRESS,POINT (-108.7559060001696 35.28589099966035),87326,McKinley County,1
